Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","03/12/2023 02:29"
"Last updated:","03/12/2023 02:29"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:",Solutions
"Data table contains the following:",Solutions
"Content type","Total flow figures"
"Data quick link",https://www.unhcr.org/refugee-statistics/download/?url=56trCL
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Solution types included","RET,RDP,RST,NAT"
Years:
Origin:,all
"Country of asylum:",all
Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)","Returned refugees","Returned IDPss","Resettlement arrivals",Naturalisation
2020,Liberia,LBR,"Netherlands (Kingdom of the)",NLD,-,-,-,8
2020,Liberia,LBR,"Sierra Leone",SLE,-,-,-,64
2020,Libya,LBY,Canada,CAN,-,-,-,42
2020,Libya,LBY,France,FRA,-,-,-,5
2020,Libya,LBY,"Netherlands (Kingdom of the)",NLD,-,-,-,19
2020,"Saint Lucia",LCA,Canada,CAN,-,-,-,41
2020,Lebanon,LBN,"Netherlands (Kingdom of the)",NLD,-,-,-,22
2020,"Sri Lanka",LKA,France,FRA,-,-,-,171
2020,"Sri Lanka",LKA,"Netherlands (Kingdom of the)",NLD,-,-,-,119
2020,Latvia,LVA,Canada,CAN,-,-,-,6
2020,Mauritania,MRT,Canada,CAN,-,-,-,5
2020,Mauritania,MRT,France,FRA,-,-,-,68
2020,"North Macedonia",MKD,Canada,CAN,-,-,-,6
2020,"Rep. of Moldova",MDA,Canada,CAN,-,-,-,7
2020,"Rep. of Moldova",MDA,France,FRA,-,-,-,5
2020,Mali,MLI,France,FRA,-,-,-,55
2020,Mali,MLI,"Netherlands (Kingdom of the)",NLD,-,-,-,8
2020,Malaysia,MYS,Canada,CAN,-,-,-,6
2020,Mongolia,MNG,"Netherlands (Kingdom of the)",NLD,-,-,-,6
2020,Morocco,MAR,France,FRA,-,-,-,11
2020,Morocco,MAR,"Netherlands (Kingdom of the)",NLD,-,-,-,14
2020,Myanmar,MMR,France,FRA,-,-,-,7
2020,Myanmar,MMR,"Netherlands (Kingdom of the)",NLD,-,-,-,121
2020,Namibia,NAM,Canada,CAN,-,-,-,25
2020,Nepal,NPL,Canada,CAN,-,-,-,57
2020,Nepal,NPL,"Netherlands (Kingdom of the)",NLD,-,-,-,45
2020,Nicaragua,NIC,Canada,CAN,-,-,-,10
2020,Nicaragua,NIC,"Costa Rica",CRI,-,-,-,5
2020,Nigeria,NGA,France,FRA,-,-,-,10
2020,Nigeria,NGA,Ireland,IRL,-,-,-,6
2020,Nigeria,NGA,"Netherlands (Kingdom of the)",NLD,-,-,-,67
2020,Oman,OMN,Canada,CAN,-,-,-,6
2020,Pakistan,PAK,France,FRA,-,-,-,18
2020,Pakistan,PAK,Ireland,IRL,-,-,-,6
2020,Pakistan,PAK,"Netherlands (Kingdom of the)",NLD,-,-,-,171
2020,Peru,PER,Canada,CAN,-,-,-,25
2020,Philippines,PHL,Canada,CAN,-,-,-,13
2020,Philippines,PHL,"Netherlands (Kingdom of the)",NLD,-,-,-,6
2020,Qatar,QAT,Canada,CAN,-,-,-,17
2020,Romania,ROU,Canada,CAN,-,-,-,7
2020,"South Africa",ZAF,Ireland,IRL,-,-,-,5
2020,"Russian Federation",RUS,Canada,CAN,-,-,-,76
2020,"Russian Federation",RUS,France,FRA,-,-,-,143
2020,"Russian Federation",RUS,"Netherlands (Kingdom of the)",NLD,-,-,-,64
2020,"Russian Federation",RUS,Ukraine,UKR,-,-,-,5
2020,Rwanda,RWA,France,FRA,-,-,-,59
2020,Rwanda,RWA,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2020,"El Salvador",SLV,Mexico,MEX,-,-,-,5
2020,"Saudi Arabia",SAU,Canada,CAN,-,-,-,62
2020,Senegal,SEN,Canada,CAN,-,-,-,10
2020,Senegal,SEN,France,FRA,-,-,-,17
2020,Senegal,SEN,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2020,"Sierra Leone",SLE,France,FRA,-,-,-,5
2020,"Sierra Leone",SLE,"Netherlands (Kingdom of the)",NLD,-,-,-,77
2020,Somalia,SOM,Ireland,IRL,-,-,-,5
2020,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,"Bosnia and Herzegovina",BIH,-,-,-,6
2020,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,Canada,CAN,-,-,-,17
2020,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,France,FRA,-,-,-,109
2020,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,"North Macedonia",MKD,-,-,-,5
2020,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2020,"Viet Nam",VNM,France,FRA,-,-,-,35
2020,"Viet Nam",VNM,"Netherlands (Kingdom of the)",NLD,-,-,-,11
2020,Stateless,XXA,"Netherlands (Kingdom of the)",NLD,-,-,-,2445
2020,Sudan,SDN,Ireland,IRL,-,-,-,8
2020,Eswatini,SWZ,Canada,CAN,-,-,-,7
2020,"Syrian Arab Rep.",SYR,Kyrgyzstan,KGZ,-,-,-,5
2020,"Syrian Arab Rep.",SYR,"Rep. of Moldova",MDA,-,-,-,6
2020,"Syrian Arab Rep.",SYR,Ukraine,UKR,-,-,-,5
2020,"United Rep. of Tanzania",TZA,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2020,Tibetan,TIB,Canada,CAN,-,-,-,14
2020,Tajikistan,TJK,"Netherlands (Kingdom of the)",NLD,-,-,-,9
2020,Togo,TGO,Canada,CAN,-,-,-,7
2020,Togo,TGO,France,FRA,-,-,-,7
2020,Togo,TGO,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2020,"Trinidad and Tobago",TTO,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2020,Tunisia,TUN,Canada,CAN,-,-,-,13
2020,Tunisia,TUN,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2020,Türkiye,TUR,France,FRA,-,-,-,44
2020,Türkiye,TUR,"Rep. of Moldova",MDA,-,-,-,8
2020,Türkiye,TUR,"Netherlands (Kingdom of the)",NLD,-,-,-,26
2020,"United Arab Emirates",ARE,Canada,CAN,-,-,-,31
2020,Uganda,UGA,"Netherlands (Kingdom of the)",NLD,-,-,-,136
2020,"Unknown ",UNK,Canada,CAN,-,-,-,109
2020,Ukraine,UKR,Canada,CAN,-,-,-,64
2020,Ukraine,UKR,France,FRA,-,-,-,29
2020,Ukraine,UKR,"Netherlands (Kingdom of the)",NLD,-,-,-,9
2020,"United States of America",USA,"Netherlands (Kingdom of the)",NLD,-,-,-,6
2020,Uzbekistan,UZB,France,FRA,-,-,-,8
2020,Uzbekistan,UZB,"Netherlands (Kingdom of the)",NLD,-,-,-,8
2020,"Saint Vincent and the Grenadines",VCT,Canada,CAN,-,-,-,67
2020,"Venezuela (Bolivarian Republic of)",VEN,Mexico,MEX,-,-,-,11
2020,"Western Sahara",ESH,France,FRA,-,-,-,12
2020,Yemen,YEM,"Netherlands (Kingdom of the)",NLD,-,-,-,40
2020,Zambia,ZMB,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2020,Zimbabwe,ZWE,Canada,CAN,-,-,-,43
2020,Zimbabwe,ZWE,Ireland,IRL,-,-,-,7
2020,Burundi,BDI,Burundi,BDI,-,11393,-,-
2020,"Central African Rep.",CAF,"Central African Rep.",CAF,-,158247,-,-
2020,Cameroon,CMR,Cameroon,CMR,-,465757,-,-
2020,"Dem. Rep. of the Congo",COD,"Dem. Rep. of the Congo",COD,-,1434272,-,-
2020,"Cote d'Ivoire",CIV,"Cote d'Ivoire",CIV,-,11338,-,-
2020,Iraq,IRQ,Iraq,IRQ,-,278065,-,-
2020,Libya,LBY,Libya,LBY,-,105414,-,-
2020,"Sri Lanka",LKA,"Sri Lanka",LKA,-,97,-,-
2020,Mali,MLI,Mali,MLI,-,20473,-,-
2020,Myanmar,MMR,Myanmar,MMR,-,2992,-,-
2020,Pakistan,PAK,Pakistan,PAK,-,1782,-,-
2020,Philippines,PHL,Philippines,PHL,-,150242,-,-
2020,Somalia,SOM,Somalia,SOM,-,288966,-,-
2020,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,375,-,-
2020,"South Sudan",SSD,"South Sudan",SSD,-,174463,-,-
2020,"Syrian Arab Rep.",SYR,"Syrian Arab Rep.",SYR,-,69454,-,-
2020,Yemen,YEM,Yemen,YEM,-,10788,-,-
2021,Afghanistan,AFG,Azerbaijan,AZE,10,-,-,22
2021,Afghanistan,AFG,India,IND,64,-,-,84
2021,Afghanistan,AFG,Indonesia,IDN,31,-,-,-
2021,Afghanistan,AFG,"Iran (Islamic Rep. of)",IRN,868,-,-,-
2021,Afghanistan,AFG,Pakistan,PAK,451,-,-,-
2021,Afghanistan,AFG,Tajikistan,TJK,5,-,-,-
2021,Angola,AGO,Eswatini,SWZ,5,-,-,-
2021,Burundi,BDI,Benin,BEN,5,-,-,-
2021,Burundi,BDI,Botswana,BWA,16,-,-,-
2021,Burundi,BDI,Cambodia,KHM,6,-,-,-
2021,Burundi,BDI,"Dem. Rep. of the Congo",COD,7296,-,-,-
2021,Burundi,BDI,Kenya,KEN,1024,-,-,-
2021,Burundi,BDI,Mozambique,MOZ,47,-,-,-
2021,Burundi,BDI,Namibia,NAM,10,-,-,-
2021,Burundi,BDI,"South Africa",ZAF,26,-,-,-
2021,Burundi,BDI,Rwanda,RWA,22973,-,-,-
2021,Burundi,BDI,Sudan,SDN,11,-,-,-
2021,Burundi,BDI,Eswatini,SWZ,32,-,-,-
2021,Burundi,BDI,"United Rep. of Tanzania",TZA,30061,-,-,-
2021,Burundi,BDI,Uganda,UGA,4561,-,-,-
2021,Burundi,BDI,Zambia,ZMB,5,-,-,-
2021,"Central African Rep.",CAF,"Burkina Faso",BFA,8,-,-,-
2021,"Central African Rep.",CAF,Cameroon,CMR,100,-,-,-
2021,"Central African Rep.",CAF,"Dem. Rep. of the Congo",COD,5454,-,-,-
2021,"Central African Rep.",CAF,"Cote d'Ivoire",CIV,17,-,-,-
2021,Chad,TCD,"Burkina Faso",BFA,8,-,-,-
2021,Congo,COG,Eswatini,SWZ,5,-,-,-
2021,"Dem. Rep. of the Congo",COD,"Burkina Faso",BFA,5,-,-,-
2021,"Dem. Rep. of the Congo",COD,Botswana,BWA,26,-,-,-
2021,"Dem. Rep. of the Congo",COD,Kenya,KEN,11,-,-,-
2021,"Dem. Rep. of the Congo",COD,Mozambique,MOZ,7,-,-,-
2021,"Dem. Rep. of the Congo",COD,Mauritius,MUS,10,-,-,-
2021,"Dem. Rep. of the Congo",COD,Namibia,NAM,213,-,-,-
2021,"Dem. Rep. of the Congo",COD,"South Africa",ZAF,26,-,-,-
2021,"Dem. Rep. of the Congo",COD,Rwanda,RWA,7,-,-,-
2021,"Dem. Rep. of the Congo",COD,Eswatini,SWZ,119,-,-,-
2021,"Dem. Rep. of the Congo",COD,Zambia,ZMB,212,-,-,-
2021,"Dem. Rep. of the Congo",COD,Zimbabwe,ZWE,79,-,-,-
2021,Colombia,COL,"Venezuela (Bolivarian Republic of)",VEN,7,-,-,-
2021,Ethiopia,ETH,Kenya,KEN,763,-,-,-
2021,Ethiopia,ETH,Sudan,SDN,308,-,-,-
2021,Ethiopia,ETH,Eswatini,SWZ,5,-,-,-
2021,Ethiopia,ETH,Yemen,YEM,6,-,-,-
2021,"Cote d'Ivoire",CIV,Algeria,DZA,5,-,-,-
2021,"Cote d'Ivoire",CIV,Benin,BEN,9,-,-,-
2021,"Cote d'Ivoire",CIV,Ghana,GHA,726,-,-,-
2021,"Cote d'Ivoire",CIV,Guinea,GIN,611,-,-,-
2021,"Cote d'Ivoire",CIV,Liberia,LBR,20760,-,-,-
2021,"Cote d'Ivoire",CIV,Mali,MLI,214,-,-,-
2021,"Cote d'Ivoire",CIV,Senegal,SEN,5,-,-,-
2021,"Cote d'Ivoire",CIV,Togo,TGO,170,-,-,-
2021,Iraq,IRQ,India,IND,24,-,-,-
2021,Iraq,IRQ,Indonesia,IDN,10,-,-,-
2021,Iraq,IRQ,"Iran (Islamic Rep. of)",IRN,11,-,-,-
2021,Iraq,IRQ,Jordan,JOR,104,-,-,-
2021,Iraq,IRQ,"Unknown ",UNK,930,-,-,-
2021,Kenya,KEN,Eswatini,SWZ,5,-,-,-
2021,"Sri Lanka",LKA,India,IND,102,-,-,-
2021,"Sri Lanka",LKA,Eswatini,SWZ,5,-,-,-
2021,"Sri Lanka",LKA,Thailand,THA,5,-,-,-
2021,Mali,MLI,"Burkina Faso",BFA,1077,-,-,-
2021,Mali,MLI,Mauritania,MRT,527,-,-,-
2021,Mali,MLI,Niger,NER,122,-,-,-
2021,Mali,MLI,Togo,TGO,5,-,-,-
2021,Namibia,NAM,Botswana,BWA,7,-,-,-
2021,Nigeria,NGA,Chad,TCD,150,-,-,-
2021,Nigeria,NGA,Cameroon,CMR,10473,-,-,-
2021,Nigeria,NGA,Niger,NER,6328,-,-,-
2021,Pakistan,PAK,Indonesia,IDN,5,-,-,-
2021,Rwanda,RWA,Congo,COG,6,-,-,-
2021,Rwanda,RWA,"Dem. Rep. of the Congo",COD,1920,-,-,-
2021,Rwanda,RWA,Namibia,NAM,14,-,-,-
2021,Rwanda,RWA,Eswatini,SWZ,53,-,-,-
2021,Rwanda,RWA,Zambia,ZMB,6,-,-,-
2021,Somalia,SOM,Botswana,BWA,21,-,-,-
2021,Somalia,SOM,Djibouti,DJI,27,-,-,-
2021,Somalia,SOM,Eritrea,ERI,53,-,-,-
2021,Somalia,SOM,India,IND,8,-,-,-
2021,Somalia,SOM,Indonesia,IDN,5,-,-,-
2021,Somalia,SOM,Jordan,JOR,7,-,-,-
2021,Somalia,SOM,Kenya,KEN,330,-,-,-
2021,Somalia,SOM,Libya,LBY,32,-,-,-
2021,Somalia,SOM,Eswatini,SWZ,32,-,-,-
2021,Somalia,SOM,Yemen,YEM,2266,-,-,-
2021,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,"North Macedonia",MKD,5,-,-,-
2021,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,Montenegro,MNE,9,-,-,-
2021,"South Sudan",SSD,"Central African Rep.",CAF,963,-,-,-
2021,"South Sudan",SSD,"Dem. Rep. of the Congo",COD,14588,-,-,-
2021,"South Sudan",SSD,Ethiopia,ETH,28217,-,-,-
2021,"South Sudan",SSD,Kenya,KEN,1919,-,-,-
2021,"South Sudan",SSD,Sudan,SDN,44177,-,-,-
2021,"South Sudan",SSD,Uganda,UGA,180356,-,-,-
2021,Sudan,SDN,Indonesia,IDN,5,-,-,-
2021,Sudan,SDN,Jordan,JOR,11,-,-,-
2021,Sudan,SDN,Kenya,KEN,12,-,-,-
2021,Sudan,SDN,Niger,NER,5,-,-,-
2021,"Syrian Arab Rep.",SYR,Egypt,EGY,399,-,-,-
2021,"Syrian Arab Rep.",SYR,Iraq,IRQ,3403,-,-,-
2021,"Syrian Arab Rep.",SYR,Jordan,JOR,6800,-,-,17
2021,"Syrian Arab Rep.",SYR,Lebanon,LBN,3609,-,-,-
2021,"Syrian Arab Rep.",SYR,Türkiye,TUR,22275,-,-,-
2021,Togo,TGO,Mauritania,MRT,6,-,-,-
2021,Uganda,UGA,Kenya,KEN,5,-,-,-
2021,Yemen,YEM,Djibouti,DJI,208,-,-,-
2021,Yemen,YEM,Jordan,JOR,5,-,-,-
2021,Yemen,YEM,Madagascar,MDG,6,-,-,-
2021,Zimbabwe,ZWE,Botswana,BWA,160,-,-,-
2021,Zimbabwe,ZWE,Namibia,NAM,13,-,-,-
2021,Zimbabwe,ZWE,Eswatini,SWZ,5,-,-,-
2021,Afghanistan,AFG,Australia,AUS,-,-,1025,-
2021,Afghanistan,AFG,Canada,CAN,-,-,6104,334
2021,Afghanistan,AFG,Finland,FIN,-,-,10,-
2021,Afghanistan,AFG,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,31,-
2021,Afghanistan,AFG,Iceland,ISL,-,-,18,-
2021,Afghanistan,AFG,Norway,NOR,-,-,744,-
2021,Afghanistan,AFG,"New Zealand",NZL,-,-,133,-
2021,Afghanistan,AFG,Spain,ESP,-,-,5,-
2021,Afghanistan,AFG,Sweden,SWE,-,-,1564,-
2021,Afghanistan,AFG,Switzerland,CHE,-,-,297,-
2021,Afghanistan,AFG,"United States of America",USA,-,-,934,-
2021,Egypt,EGY,Australia,AUS,-,-,5,-
2021,Egypt,EGY,Canada,CAN,-,-,47,138
2021,Armenia,ARM,"United States of America",USA,-,-,39,-
2021,Burundi,BDI,Australia,AUS,-,-,7,-
2021,Burundi,BDI,Canada,CAN,-,-,205,137
2021,Burundi,BDI,Denmark,DNK,-,-,5,-
2021,Burundi,BDI,Germany,DEU,-,-,17,-
2021,Burundi,BDI,"New Zealand",NZL,-,-,11,-
2021,Burundi,BDI,"United States of America",USA,-,-,142,-
2021,Bangladesh,BGD,"United States of America",USA,-,-,5,-
2021,Belarus,BLR,"United States of America",USA,-,-,5,-
2021,Cambodia,KHM,Canada,CAN,-,-,5,-
2021,Cambodia,KHM,"New Zealand",NZL,-,-,6,-
2021,"Central African Rep.",CAF,Australia,AUS,-,-,5,-
2021,"Central African Rep.",CAF,Canada,CAN,-,-,70,9
2021,"Central African Rep.",CAF,Italy,ITA,-,-,10,-
2021,"Central African Rep.",CAF,"United States of America",USA,-,-,39,-
2021,China,CHN,Canada,CAN,-,-,5,185
2021,Cameroon,CMR,Canada,CAN,-,-,14,101
2021,Cameroon,CMR,Italy,ITA,-,-,16,-
2021,Congo,COG,Canada,CAN,-,-,8,16
2021,Congo,COG,"United States of America",USA,-,-,5,-
2021,"Dem. Rep. of the Congo",COD,Australia,AUS,-,-,14,-
2021,"Dem. Rep. of the Congo",COD,Canada,CAN,-,-,695,154
2021,"Dem. Rep. of the Congo",COD,Denmark,DNK,-,-,54,-
2021,"Dem. Rep. of the Congo",COD,Finland,FIN,-,-,133,-
2021,"Dem. Rep. of the Congo",COD,Germany,DEU,-,-,254,-
2021,"Dem. Rep. of the Congo",COD,"Netherlands (Kingdom of the)",NLD,-,-,30,70
2021,"Dem. Rep. of the Congo",COD,Norway,NOR,-,-,832,-
2021,"Dem. Rep. of the Congo",COD,"New Zealand",NZL,-,-,5,-
2021,"Dem. Rep. of the Congo",COD,Sweden,SWE,-,-,904,-
2021,"Dem. Rep. of the Congo",COD,"United States of America",USA,-,-,5217,-
2021,Colombia,COL,Australia,AUS,-,-,13,-
2021,Colombia,COL,Canada,CAN,-,-,16,270
2021,Colombia,COL,"New Zealand",NZL,-,-,87,-
2021,Colombia,COL,"United States of America",USA,-,-,53,-
2021,Cuba,CUB,Australia,AUS,-,-,8,-
2021,Cuba,CUB,Canada,CAN,-,-,5,66
2021,Djibouti,DJI,"United States of America",USA,-,-,5,-
2021,Ecuador,ECU,"New Zealand",NZL,-,-,5,-
2021,Eritrea,ERI,Australia,AUS,-,-,11,-
2021,Eritrea,ERI,Belgium,BEL,-,-,11,-
2021,Eritrea,ERI,Canada,CAN,-,-,3664,53
2021,Eritrea,ERI,Finland,FIN,-,-,61,-
2021,Eritrea,ERI,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,10,-
2021,Eritrea,ERI,Germany,DEU,-,-,100,-
2021,Eritrea,ERI,Italy,ITA,-,-,161,-
2021,Eritrea,ERI,"Netherlands (Kingdom of the)",NLD,-,-,25,7798
2021,Eritrea,ERI,Norway,NOR,-,-,209,-
2021,Eritrea,ERI,Sweden,SWE,-,-,586,-
2021,Eritrea,ERI,Switzerland,CHE,-,-,7,-
2021,Eritrea,ERI,"United States of America",USA,-,-,216,-
2021,Ethiopia,ETH,Australia,AUS,-,-,19,-
2021,Ethiopia,ETH,Belgium,BEL,-,-,10,-
2021,Ethiopia,ETH,Canada,CAN,-,-,577,125
2021,Ethiopia,ETH,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,5,-
2021,Ethiopia,ETH,Italy,ITA,-,-,8,-
2021,Ethiopia,ETH,Portugal,PRT,-,-,8,-
2021,Ethiopia,ETH,Sweden,SWE,-,-,128,-
2021,Ethiopia,ETH,"United States of America",USA,-,-,103,-
2021,Gambia,GMB,Canada,CAN,-,-,7,6
2021,Palestinian,PSE,Canada,CAN,-,-,100,31
2021,Palestinian,PSE,Italy,ITA,-,-,5,-
2021,Palestinian,PSE,Sweden,SWE,-,-,8,-
2021,Palestinian,PSE,"United States of America",USA,-,-,32,-
2021,Guatemala,GTM,Australia,AUS,-,-,19,-
2021,Guatemala,GTM,Canada,CAN,-,-,5,34
2021,Guatemala,GTM,"United States of America",USA,-,-,195,-
2021,Guinea,GIN,Canada,CAN,-,-,5,22
2021,Haiti,HTI,Canada,CAN,-,-,5,245
2021,Honduras,HND,Australia,AUS,-,-,21,-
2021,Honduras,HND,Canada,CAN,-,-,16,49
2021,Honduras,HND,"United States of America",USA,-,-,131,-
2021,"Cote d'Ivoire",CIV,Canada,CAN,-,-,8,24
2021,"Cote d'Ivoire",CIV,"United States of America",USA,-,-,30,-
2021,Indonesia,IDN,Canada,CAN,-,-,5,5
2021,"Iran (Islamic Rep. of)",IRN,Australia,AUS,-,-,18,-
2021,"Iran (Islamic Rep. of)",IRN,Canada,CAN,-,-,187,123
2021,"Iran (Islamic Rep. of)",IRN,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,5,-
2021,"Iran (Islamic Rep. of)",IRN,"New Zealand",NZL,-,-,5,-
2021,"Iran (Islamic Rep. of)",IRN,Spain,ESP,-,-,86,-
2021,"Iran (Islamic Rep. of)",IRN,Switzerland,CHE,-,-,14,-
2021,"Iran (Islamic Rep. of)",IRN,"United States of America",USA,-,-,186,-
2021,Iraq,IRQ,Australia,AUS,-,-,1719,-
2021,Iraq,IRQ,Canada,CAN,-,-,1519,191
2021,Iraq,IRQ,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,120,-
2021,Iraq,IRQ,Germany,DEU,-,-,27,-
2021,Iraq,IRQ,Italy,ITA,-,-,13,-
2021,Iraq,IRQ,"New Zealand",NZL,-,-,5,-
2021,Iraq,IRQ,Portugal,PRT,-,-,49,-
2021,Iraq,IRQ,Spain,ESP,-,-,6,-
2021,Iraq,IRQ,Switzerland,CHE,-,-,45,-
2021,Iraq,IRQ,"United States of America",USA,-,-,461,-
2021,Israel,ISR,Canada,CAN,-,-,5,6
2021,Jordan,JOR,Australia,AUS,-,-,34,-
2021,Jordan,JOR,Canada,CAN,-,-,10,22
2021,Jordan,JOR,"United States of America",USA,-,-,5,-
2021,Kazakhstan,KAZ,"United States of America",USA,-,-,9,-
2021,Kenya,KEN,Australia,AUS,-,-,5,-
2021,Kenya,KEN,"United States of America",USA,-,-,5,-
2021,Kyrgyzstan,KGZ,Canada,CAN,-,-,5,8
2021,"Dem. People's Rep. of Korea",PRK,"United States of America",USA,-,-,5,-
2021,Liberia,LBR,"United States of America",USA,-,-,25,-
2021,Lebanon,LBN,Australia,AUS,-,-,19,-
2021,Lebanon,LBN,Canada,CAN,-,-,7,63
2021,Lebanon,LBN,Germany,DEU,-,-,7,-
2021,"Sri Lanka",LKA,Canada,CAN,-,-,24,184
2021,"Sri Lanka",LKA,"United States of America",USA,-,-,17,-
2021,"Rep. of Moldova",MDA,"United States of America",USA,-,-,73,-
2021,Mali,MLI,Canada,CAN,-,-,34,12
2021,Mali,MLI,Italy,ITA,-,-,6,-
2021,Malaysia,MYS,Australia,AUS,-,-,11,-
2021,Mongolia,MNG,Canada,CAN,-,-,5,8
2021,Morocco,MAR,"United States of America",USA,-,-,9,-
2021,Myanmar,MMR,Australia,AUS,-,-,91,-
2021,Myanmar,MMR,Canada,CAN,-,-,70,5
2021,Myanmar,MMR,"New Zealand",NZL,-,-,167,-
2021,Myanmar,MMR,"United States of America",USA,-,-,805,-
2021,Nepal,NPL,"United States of America",USA,-,-,22,-
2021,Nigeria,NGA,Canada,CAN,-,-,29,291
2021,Nigeria,NGA,Italy,ITA,-,-,8,-
2021,Nigeria,NGA,Sweden,SWE,-,-,7,-
2021,Pakistan,PAK,Australia,AUS,-,-,30,-
2021,Pakistan,PAK,Canada,CAN,-,-,363,543
2021,Pakistan,PAK,Italy,ITA,-,-,5,-
2021,Pakistan,PAK,"New Zealand",NZL,-,-,49,-
2021,Pakistan,PAK,"United States of America",USA,-,-,108,-
2021,Paraguay,PRY,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,5,-
2021,"Russian Federation",RUS,"United States of America",USA,-,-,41,-
2021,Rwanda,RWA,Canada,CAN,-,-,50,43
2021,Rwanda,RWA,Italy,ITA,-,-,5,-
2021,Rwanda,RWA,"United States of America",USA,-,-,63,-
2021,"El Salvador",SLV,Canada,CAN,-,-,9,83
2021,"El Salvador",SLV,"United States of America",USA,-,-,220,-
2021,"Saudi Arabia",SAU,Canada,CAN,-,-,7,129
2021,Senegal,SEN,"Netherlands (Kingdom of the)",NLD,-,-,5,6
2021,Somalia,SOM,Australia,AUS,-,-,5,-
2021,Somalia,SOM,Belgium,BEL,-,-,5,-
2021,Somalia,SOM,Canada,CAN,-,-,1295,79
2021,Somalia,SOM,Finland,FIN,-,-,46,-
2021,Somalia,SOM,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,25,-
2021,Somalia,SOM,Germany,DEU,-,-,124,-
2021,Somalia,SOM,Italy,ITA,-,-,26,-
2021,Somalia,SOM,Norway,NOR,-,-,16,-
2021,Somalia,SOM,"New Zealand",NZL,-,-,36,-
2021,Somalia,SOM,Portugal,PRT,-,-,6,-
2021,Somalia,SOM,Sweden,SWE,-,-,16,-
2021,Somalia,SOM,Switzerland,CHE,-,-,10,-
2021,Somalia,SOM,"United States of America",USA,-,-,236,-
2021,"Viet Nam",VNM,Canada,CAN,-,-,21,5
2021,"South Sudan",SSD,Belgium,BEL,-,-,7,-
2021,"South Sudan",SSD,Canada,CAN,-,-,122,-
2021,"South Sudan",SSD,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,5,-
2021,"South Sudan",SSD,Germany,DEU,-,-,158,-
2021,"South Sudan",SSD,Norway,NOR,-,-,276,-
2021,"South Sudan",SSD,Portugal,PRT,-,-,5,-
2021,"South Sudan",SSD,Sweden,SWE,-,-,147,-
2021,"South Sudan",SSD,Switzerland,CHE,-,-,30,-
2021,"South Sudan",SSD,"United States of America",USA,-,-,265,-
2021,Stateless,XXA,Canada,CAN,-,-,198,-
2021,Stateless,XXA,Sweden,SWE,-,-,16,-
2021,Sudan,SDN,Belgium,BEL,-,-,17,-
2021,Sudan,SDN,Canada,CAN,-,-,451,34
2021,Sudan,SDN,Finland,FIN,-,-,28,-
2021,Sudan,SDN,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,45,-
2021,Sudan,SDN,Germany,DEU,-,-,81,-
2021,Sudan,SDN,Italy,ITA,-,-,58,-
2021,Sudan,SDN,Norway,NOR,-,-,196,-
2021,Sudan,SDN,Portugal,PRT,-,-,16,-
2021,Sudan,SDN,Spain,ESP,-,-,16,-
2021,Sudan,SDN,Sweden,SWE,-,-,568,-
2021,Sudan,SDN,Switzerland,CHE,-,-,203,-
2021,Sudan,SDN,"United States of America",USA,-,-,1129,-
2021,"Syrian Arab Rep.",SYR,Argentina,ARG,-,-,16,-
2021,"Syrian Arab Rep.",SYR,Australia,AUS,-,-,153,-
2021,"Syrian Arab Rep.",SYR,Belgium,BEL,-,-,908,-
2021,"Syrian Arab Rep.",SYR,Canada,CAN,-,-,4194,316
2021,"Syrian Arab Rep.",SYR,Finland,FIN,-,-,652,-
